"Data Source","World Development Indicators",

"Last Updated Date","2017-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Maldives","MDV","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7039","5.36855","4.75694","5.21198","4.96182","4.72755","4.79509","6.252","4.5867","3.97152","4.30967","4.47962","4.18797","5.70954","",
"Middle East & North Africa","MEA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","3.93451","","4.975345","","","4.840195","5.275625","5.30415","5.54999","5.7272","","5.40084","","","4.312865","","","","4.569795","","","4.67157","","","","","6.20183","","","5.37148","","4.4189","","4.44881","","","","","","","","",
"Mexico","MEX","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26588","2.31209","2.53738","3.00129","","3.65051","3.86743","","","3.52947","3.6621","4.13411","4.42832","4.63847","5.18674","4.80018","4.90795","4.74913","4.73198","4.85821","5.21749","5.19197","5.1462","5.16543","","","","",
"Marshall Islands","MHL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.53904","","","8.66987","12.24","","","","","","","","","","","","","",
"Middle income","MIC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.11037","3.821175","3.849435","3.794695","3.96799","3.54787","3.85526","3.87979","3.65297","4.10175","4.46459","4.50027","4.03633","4.044295","","","","",
"Macedonia, FYR","MKD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.97911","4.87073","4.76097","4.49269","4.52623","","","","","","3.30015","","","","","","","","","","","","","","",
"Mali","MLI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","3.55959","","3.47066","3.44794","3.27885","","","","2.43537","","","","","","","","","","","","2.64959","2.23184","2.97156","2.65845","2.89623","3.8056","3.85922","3.52218","","","3.42028","3.87281","3.34389","3.75423","3.47949","3.28296","3.6374","","",
"Malta","MLT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","6.15197","5.54999","5.2697","4.4931","4.42221","3.83189","3.89761","3.34883","3.15364","","2.86533","2.85408","3.31469","3.07872","3.24834","3.10572","3.16532","3.33824","3.58874","3.83142","3.9203","4.3141","","","","","","4.40561","","","","4.31127","","4.79185","","","6.31293","5.8462","5.44377","6.91128","7.96375","6.75966","8.2907","","","",
"Myanmar","MMR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","2.8651","3.27381","","1.98739","1.72619","1.63782","1.64366","","","","","","","","","","","","","","","","","1.20248","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","4.975345","","","4.840195","","5.5531","","","","","","","4.312865","","","","","","","4.18531","","","","","","","","","","","","4.44881","","","","","","","","",
"Montenegro","MNE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.94897","5.49302","5.14566","5.55037","","7.21078","","4.32573","","","4.69013","","5.14485","4.6451","4.60903","","","","","",
"Northern Mariana Islands","MNP","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.05194","3.13107","","","","","3.71592","4.43013","4.27427","","","","","","6.07551","6.48009","","","",
"Mauritania","MRT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.34373","","2.43289","","2.8395","3.05538","3.10349","2.51687","","2.52458","","3.55225","","3.60428","3.05215","2.7758","2.93739","","","",
"Mauritius","MUS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","4.42232","5.54268","","","5.03284","4.58452","4.4351","4.06972","3.94651","3.469","3.04457","3.11835","3.50096","3.15708","3.50989","","","","","","","","3.93976","3.81526","3.16975","3.11292","4.48438","4.472","4.20155","3.81811","3.32607","3.20384","3.15771","3.65578","3.41084","3.4848","3.67573","4.99121","4.96365","",
"Malawi","MWI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.40479","3.3834","3.33149","3.08709","2.70379","2.42231","","","","","","","","","","3.19867","3.52508","3.17144","3.17635","3.27054","","","","","4.00885","5.38126","","","4.99491","5.24797","4.50898","","3.21566","","","","","","","3.5398","4.15262","","5.41617","4.83984","5.60866","",
"Malaysia","MYS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.55094","","","","","","","","5.08761","5.72619","6.69697","7.03278","","5.6663","6.11111","7.24336","6.326","","","","","5.11146","4.65466","4.70531","4.34257","4.91387","4.62038","","5.68675","5.97161","7.48447","7.65795","7.50288","5.92388","","4.48577","4.37254","3.95853","5.97418","4.96644","5.76294","5.73904","5.48009","5.21199","4.97976","",
"North America","NAC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","7.71019","7.61541","7.0375","6.68963","6.44295","6.72099","6.73353","7.09767","6.71475","6.48467","6.43061","6.51914","6.88043","6.64404","6.21287","5.31545","6.32446","5.42678","5.447205","5.404205","5.891685","6.77094","7.70426","5.777055","5.63299","","","5.163695","5.19964","5.44201","5.21372","5.208465","5.56551","5.30923","4.9279","5.38881","5.013425","4.9709","5.05111","5.39497","5.24917","5.19486","4.94379","","","",
"Namibia","NAM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.21755","6.99139","6.91282","6.76239","6.11511","","","6.03782","","6.48398","","8.34961","","","","","","",
"New Caledonia","NCL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","1.05227","","","","","","","","","","","","","","","","","","","2.93707","3.25806","3.23893","2.8389","2.80862","2.85215","2.59498","","","3.22863","3.18947","2.86725","3.06366","2.40162","","","3.33406","4.02097","3.66293","4.52603","3.73339","4.20718","4.32767","4.91844","6.715","","",
"Nigeria","NGA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","3.21017","3.06369","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","2.03859","2.49203","","","","","","","","2.82278","3.26241","","3.79268","","5.9789","","","5.35175","","","","","2.98497","","","","","","2.22585","2.92365","3.0016","","2.39101","2.42201","","","","","","","4.49311","","","","","","",
"Netherlands","NLD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","6.30158","6.41001","6.40018","5.91848","6.4178","6.45403","6.39389","6.26243","6.26437","6.16907","5.96898","5.8237","5.76863","5.5719","5.15591","5.54363","5.63344","5.97417","5.54219","","5.29638","5.22838","","4.8181","4.72353","4.63807","4.54244","","4.59865","4.55721","4.6255","4.75077","4.87039","5.10149","5.11464","5.15879","5.09047","4.93376","5.09227","5.49579","5.5558","5.52617","5.47565","5.60813","","","",
"Norway","NOR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","5.90406","5.89172","5.67366","5.55022","6.1636","5.97281","6.44435","","5.78015","5.54364","5.67885","5.6463","5.42937","5.25567","5.53983","5.78807","5.86597","6.29986","6.31038","6.37322","6.63614","7.67664","7.83043","7.69579","7.13815","7.30354","7.36069","6.96642","6.46468","6.82941","7.44132","7.4198","7.30252","6.86868","6.38566","6.53527","6.28934","7.09982","6.74996","6.45616","7.37183","7.37057","","","",
"Nepal","NPL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.89288","2.89331","2.97515","3.70838","3.15283","3.11435","3.17194","3.36464","3.60536","3.51721","3.80517","4.66376","3.63172","3.84262","3.76117","3.47465","3.99302","3.7473","",
"Nauru","NRU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","4.75323","4.7468","5.16804","5.45474","4.45295","4.53278","4.46787","4.23247","4.44055","4.5327","","4.04578","3.54623","3.43025","3.91733","4.42592","4.81831","","","","","5.92598","5.74213","6.38372","6.15728","","6.63628","","6.56049","6.40699","6.43748","6.51203","6.27896","5.9528","5.91604","5.50641","6.2812","7.00248","6.93669","7.15271","6.68597","6.34961","","",
"OECD members","OED","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","4.66719","5.14034","5.22445","","5.019585","5.05033","5.15451","5.19505","5.238555","4.90063","","","4.757825","4.837015","4.67741","4.74689","4.5954","4.81744","4.8555","5.10485","4.86246","4.85271","5.07215","","4.59865","4.6411","4.87341","5.10303","5.25588","5.286445","5.07847","5.11622","5.035995","4.87176","5.09227","5.393935","5.47314","5.18505","5.05331","5.168755","","","",
"Oman","OMN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","3.79283","3.65626","3.38989","2.97824","2.83892","2.98794","3.12258","3.50822","3.44449","3.41326","3.18452","3.3568","4.11234","4.00595","3.20024","4.02031","4.32507","3.89697","4.02838","3.51722","3.85934","","","4.18775","","","","5.00837","","","",
"Other small states","OSS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.64155","4.52651","4.86656","4.23424","","","","","","","","","5.55227","5.55166","5.65072","","","6.15111","","","","","","","","","","","5.16856","5.34021","5.376315","5.272595","5.704865","5.54255","6.34274","6.216685","3.32607","6.000745","6.506675","5.032965","4.01224","3.47516","3.83779","","","",
"Pakistan","PAK","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","1.65429","1.57826","1.85125","1.89806","2.00856","2.21635","2.12237","2.20418","2.19701","2.12883","1.96952","2.01367","1.99577","2.06985","2.43543","2.67813","2.97746","","2.36382","2.51681","2.56676","2.5594","2.39868","2.606","2.81679","2.81057","3.0223","","2.61149","1.83782","","","","1.94841","2.25436","2.62638","2.63527","2.74623","2.59078","2.28687","2.22175","2.13628","2.49344","2.46666","2.66067","",
"Panama","PAN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","5.07632","4.20963","4.99577","4.37166","4.79301","5.17968","5.38038","5.32937","4.48635","4.52074","4.04369","3.92486","3.90966","4.06105","3.96705","4.02741","3.82642","4.42617","","","","","","","3.96916","4.51501","4.09437","3.84718","","4.56728","4.75974","4.10589","4.19167","4.16873","3.57868","","","","3.59279","","","3.18772","","","","","",
"Peru","PER","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","3.48411","","","","","","","","","","","","","","","","","","","","","","","3.19257","","3.33631","3.50094","3.2764","3.06289","2.83824","2.92289","2.96114","2.88118","2.67639","2.6294","2.84364","3.13037","2.84743","2.68144","2.92128","3.28229","3.65786","3.92017","",
"Philippines","PHL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","1.71773","","2.07493","1.68607","","","1.72621","","","","","","","","","3.04226","3.36287","3.51716","3.81449","","3.26766","3.02662","2.99708","3.0447","2.56797","2.42629","2.53381","2.59534","2.69298","2.65295","","","","","","","",
"Palau","PLW","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.85673","7.55825","7.50749","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","5.24716","","","","","7.38971","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.96754","4.26982","4.26455","","4.41976","6.38143","","4.98045","4.6411","4.99362","5.32975","5.39797","5.33218","5.38899","5.45666","5.22829","4.87176","5.07496","5.02705","5.06927","4.82095","4.81309","4.94176","","","",
"Pre-demographic dividend","PRE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.15144","2.7677","3.23235","3.05538","","3.297105","3.4069","","","3.43782","3.66645","3.69186","3.59604","3.76651","3.54088","","","",
"Puerto Rico","PRI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","7.25052","7.21458","6.47993","7.2869","6.22974","7.14049","6.38757","6.68103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.38242","","","",
"Korea, Dem. People’s Rep.","PRK","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","1.63375","1.93517","3.06216","3.07843","","2.90019","2.69904","3.06713","3.18544","3.32877","3.23249","3.14223","3.26217","3.04895","3.15767","3.38719","3.4749","3.56937","4.07093","4.33704","4.84047","4.67084","4.61286","5.06512","","","5.04535","5.16177","5.33506","5.25588","5.27827","5.0423","5.07076","4.90802","4.92191","4.70213","5.56214","5.40289","5.12129","4.9464","5.27787","","","",
"Paraguay","PRY","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","2.2811","2.47197","","","","","","","","","","","","","","1.54465","","","","","1.06207","","","","","","","","4.30809","4.45497","4.57071","4.25042","3.87704","3.94925","3.43809","","","3.54604","","","3.76766","4.96643","4.96304","","","","",
"West Bank and Gaza","PSE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.80307","1.59378","1.33112","1.46851","","1.32232","",
"Pacific island small states","PSS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","5.0295","4.93292","","","","5.045595","4.82994","5.11966","","","","4.6892","4.60277","4.566005","","4.53429","5.11554","","5.26468","4.971045","4.87127","4.84372","","4.56933","4.89071","4.884035","4.964715","5.25588","5.33007","5.30832","5.1769","5.23208","4.93376","4.949705","5.27938","5.41013","5.12227","5.087185","5.17594","","","",
"French Polynesia","PYF","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.00028","2.69144","2.86783","","","1.74697","1.97006","2.77697","","","","","","","","","","","","","","","","","","","","3.57767","4.3453","3.72598","3.20019","3.84656","3.37394","3.46259","3.97188","2.70487","2.45446","4.22755","3.41315","4.53966","4.01224","3.46552","3.99985","3.54896","","",
"Romania","ROU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.21978","","","","2.85443","3.24046","3.4959","3.42195","3.25867","3.45668","","4.22328","","4.16183","3.45849","3.02775","2.94604","","","","",
"Russian Federation","RUS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.93981","3.10602","3.83902","3.67854","3.54787","3.77193","3.86626","","4.10175","","","","3.85978","","","","",
"Rwanda","RWA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","2.15021","2.23247","2.44128","2.66633","4.39297","","","","","","3.50578","3.33534","3.74663","","","","","","","","","","4.57848","4.09511","5.66607","","","","","","4.29646","3.782","","4.95011","4.71131","4.75101","5.02795","","","",
"South Asia","SAS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","1.85125","","2.00856","","","","1.96841","1.98488","1.939345","1.871825","1.99577","2.06985","2.43543","2.67813","2.64433","","","2.41093","2.56676","","","","","","3.0223","3.06506","2.7524","2.550115","","","3.11435","2.560175","3.1338","2.858555","2.63527","2.74623","2.59078","3.31959","2.8298","2.349955","2.982575","3.122125","2.66067","",
"Saudi Arabia","SAU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","3.89025","4.14255","5.97797","6.10957","","6.25535","","","","","5.82164","5.17939","6.03379","6.38302","5.7284","4.97447","4.4028","8.33827","7.10566","5.94348","7.76633","7.67961","7.14598","6.27747","5.43092","5.89117","","5.13781","","","","","","","","",
"Sudan","SDN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01218","","1.42644","","1.6299","1.56307","1.96302","","2.20143","2.21868","","","","","","","",
"Senegal","SEN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2003","3.15144","3.15748","3.29467","3.39194","3.50941","3.85473","5.13696","4.7723","","5.04807","6.17583","6.498","6.04055","6.00687","7.19328","7.22296","","",
"Singapore","SGP","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.1115","2.86984","2.49023","2.39011","2.44172","2.69253","2.45105","2.29136","2.24966","2.5603","2.58428","3.26855","3.94905","","","","","3.65584","","","","","","","","","","","","3.32136","3.55138","3.90063","4.00778","3.67701","3.21966","2.86787","2.96336","2.77936","3.03184","3.10836","3.07419","3.11694","2.91176","","","",
"Solomon Islands","SLB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.4","","","","","","","","","","","","","","","","","","","","2.75382","","","","","","","2.24871","","","","","","","","","9.87995","8.79999","8.97326","10.00108","","","","","","",
"Sierra Leone","SLE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.94937","3.46767","3.58631","3.29477","3.14475","2.83588","","2.55851","2.41317","2.73788","2.55047","2.63046","2.8336","2.36138","2.66797","","",
"El Salvador","SLV","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","0.90451","","","","","","","","","","","","","","","","","","","","","","","2.31992","2.31992","2.54708","","2.87054","2.75909","","2.73246","3.01268","3.05447","3.74166","3.96954","3.48668","3.41749","","3.43307","3.44857","","",
"San Marino","SMR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","3.91767","","","","","","4.0159","4.10258","","3.05915","","","","","","3.20449","3.50356","3.92533","3.81647","3.61071","3.37464","3.36902","","","","","","","","","","","","","","2.30937","2.38373","","","","","",
"Somalia","SOM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","1.18469","1.27728","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.51091","4.70663","4.75188","4.58655","4.49298","4.42658","","4.18025","","",
"Sub-Saharan Africa (excluding high income)","SSA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41745","3.173475","3.46767","3.20832","","3.62152","3.63169","3.740925","","3.60759","4.04365","3.836175","3.89922","4.08975","4.49855","","","",
"South Sudan","SSD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.80521","","","","","",
"Sub-Saharan Africa","SSF","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41745","3.173475","3.46767","3.20832","","3.62152","3.63169","3.740925","","3.60759","4.04365","3.836175","3.89922","4.08975","4.49855","","","",
"Small states","SST","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","4.249","4.241605","","","","","","","","","5.659435","5.712785","5.65072","","","5.045985","4.691925","4.216645","","","","","3.74213","","","","5.09095","5.0151","5.32562","5.252515","4.8895","4.91181","5.593795","","3.995015","6.19132","6.19851","5.52627","4.51481","3.4848","3.99985","","","",
"Sao Tome and Principe","STP","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8773","3.44044","3.51782","5.25116","4.53594","6.42994","5.50837","10.4152","9.76412","","6.02844","5.88708","3.87692","","",
"Suriname","SUR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.37924","4.46812","3.72795","4.31547","4.13969","4.12916","","4.11247","3.87199","3.94199","4.25106","4.21721","4.10813","3.77754","3.7245","3.53883","3.53547","4.0238","4.1275","3.97264","3.92452","4.10519","","","",
"Slovenia","SVN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.92384","","","","","","5.75709","5.65512","5.69129","5.63518","5.58241","5.57559","5.10509","5.10609","5.56859","5.56252","5.56563","5.66161","5.48805","","","",
"Sweden","SWE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","6.46351","6.63053","6.87818","","","","","","","","","5.28673","5.52166","5.3337","5.58579","","6.2239","6.92501","","7.16734","6.93026","6.81885","6.68601","7.00104","6.85764","6.72268","6.55951","6.41067","6.21507","6.39073","6.85779","6.62199","6.49112","7.65619","7.71774","","","",
"Swaziland","SWZ","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","3.71435","3.9443","5.79652","6.36428","5.2972","6.58383","6.75364","","","","","5.8022","5.51156","5.66129","5.48457","","","","5.14029","5.65314","4.93816","","","5.09095","5.50848","5.51615","5.07651","6.80507","6.40261","7.42072","8.06158","","7.5187","7.0592","6.96617","8.63695","","","7.12498","","",
"Sint Maarten (Dutch part)","SXM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","4.18848","4.06639","4.24694","","4.28333","4.34502","4.74596","","","","","","","","12.02893","10.23305","9.7136","","8.29189","8.22952","","","","","9.02171","7.70369","7.77922","","5.99207","5.261","","","5.19333","5.37493","","","4.77012","","","","","3.60644","","","","","",
"Syrian Arab Republic","SYR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","3.58356","3.68991","","3.93451","5.83146","5.71442","5.51426","4.96617","4.57553","5.38393","5.89762","","6.13389","6.07005","5.62293","4.56184","3.61586","4.03414","","","","","","","3.69905","","","","","4.36049","5.04694","6.48084","5.37148","","5.346","4.87197","4.59525","5.13014","","","","","","","",
"Turks and Caicos Islands","TCA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.26528","",
"Chad","TCD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.27335","1.64903","3.22786","2.64671","2.42614","","","1.59295","1.69477","","","","2.31174","1.98194","2.2579","2.20615","2.85071","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.445255","2.89631","3.733065","","","4.26056","2.743325","2.99708","","2.74847","","","3.07842","3.5085","3.8638","4.077705","4.708655","4.53977","4.12839","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.51252","","","3.755325","3.27177","3.3406","3.347515","3.550245","3.353165","3.64204","3.63487","3.97112","4.20479","4.341685","4.25217","4.15795","4.01803","","","","",
