country_name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Bolivia,887.468289684936,958.473517786073,1006.9640990201401,1058.7183537835301,1012.51002079666,1007.0028688845099,958.236314063555,913.575853422027,917.3643104861699,978.334757576746,1046.4278428307,1233.59297372996,1389.6292950137602,1736.92741046673,1776.86091188357,1981.1663127466898,2377.7069403781697,2645.29199871713,2948.03247234224,3124.08543446758
Brazil,4827.15244263478,5144.64365955867,5260.46381282391,5065.3367050366705,3461.61285821317,3728.50801001529,3135.15522907743,2805.7172572305394,3040.50649558819,3596.22457976056,4730.65346838158,5808.34054715979,7246.87010479067,8706.81914190374,8474.87852307799,11121.4180921177,13047.2426707089,12179.6906214678,12106.2100365736,11917.7904278216
Barbados,8537.06190014096,9069.137645465209,9549.79536932985,10727.4641340977,11200.438242786699,11568.495941923898,11513.8293557241,11675.3509418163,12028.371934158899,12868.863094190701,14223.6581251896,15645.9990270578,16462.2471099718,16570.5593507827,16523.3829717259,15906.1893174632,15534.173304376101,15385.1163692956,15473.098064952299,15360.0618007811
Brunei Darussalam,16046.981582613798,16913.9353639107,16779.3384713214,12784.7662234822,14205.7737205539,18154.8349324604,16616.798045418,17016.9434933055,18758.9808946915,22131.9460641106,26337.9181126619,31157.6884478525,32707.7043073602,37798.3935034007,27726.481053695,34852.0239843014,46377.881143844505,46973.9379317158,43970.5319412044,41023.8898817215
Bhutan,595.510413390228,617.5547709057689,702.5389844019361,706.562039136533,764.124259869364,778.391266016094,820.2028588625141,897.445333164014,1009.00623184688,1107.9205956406802,1257.54864008661,1346.0857748004598,1755.16170904287,1810.57617704401,1786.8106720058802,2201.2930777893603,2485.78705216849,2452.15158793741,2383.0447299026396,2560.52213174131
Botswana,3001.10263081029,3007.61362279528,3050.23358652791,2854.6734019208398,3210.2318804721504,3333.1795496534,3114.61659378726,3044.12735338963,4149.04137748834,4879.459461547271,5327.8535176786,5342.1403362253,5666.6378477926,5561.898242822529,5115.12146387069,6243.99883079196,7504.848476308442,6885.84359759929,6806.65893929029,7153.447859468341
Central African Republic,334.36547669887796,294.920431422517,268.086219493834,270.430745484328,273.581357915598,245.434384929296,245.56327264556597,256.850608771017,290.509658252235,318.483794625707,332.946640076818,353.894451706416,404.11318185438597,463.82761863065,454.369316916856,446.800204552837,488.35734219288497,472.818218057294,322.36659330368303,354.45190107287397
Canada,20577.4893858895,21183.2200827089,21770.1340814172,20887.8394667666,22167.225849888197,24124.169174631003,23691.5947188738,24167.8043060561,28172.148830908398,31979.8719510723,36189.5883840265,40386.6994835116,44544.526800403895,46596.3359912609,40773.4543637445,47445.7619347846,52083.8262233942,52496.6948704709,52413.7211560786,50440.4337553383
Switzerland,48540.57749459519,46610.0597512362,40429.9372576455,41487.6901931812,40577.3366287001,37813.234256795,38538.6444695451,41336.7219170303,47960.56497215769,53255.9763084633,54797.5466345741,57348.9278823975,63223.467775150995,72119.5608730311,69672.0047147337,74277.12051255669,88002.6095703805,83164.3879543217,84658.8876757562,85814.5885735953
Chile,5026.72063426315,5263.19136638145,5674.153008146489,5367.21182364762,4872.69214829219,5229.17709770803,4709.92339982049,4566.523325699821,4948.748179818111,6323.75763995653,7728.611897417591,9500.83516202761,10513.540709255,10791.0201852467,10217.3140258368,12785.0518749447,14582.1705198618,15253.3308268909,15764.755453406002,14566.1490549222
China,609.656765306952,709.4134628116631,781.743728021845,828.5804103448129,873.287295306257,959.372108105392,1053.1080240846302,1148.50805692026,1288.6429243993,1508.66846230805,1753.4178000746801,2099.22967551721,2695.3662227178797,3471.24754726234,3838.4342921562798,4560.5124871009,5633.796106360711,6337.8829926902,7077.7705938533,7683.502037957841
Cote d'Ivoire,763.6689247474741,817.3361966671409,766.3339327859591,801.8595646329491,766.933622706908,648.810764066209,663.6413458731221,718.45311302737,875.0860950687829,929.8933839755659,942.2163849301401,962.918442738785,1078.54150198701,1257.6755819286,1233.30485612418,1236.08519806872,1231.8678340517301,1281.38286516731,1445.91058247017,1544.32133718797
Cameroon,626.956040248719,679.765193866363,668.972081971818,637.3608604413749,675.923864855214,583.094838239344,589.203919470222,648.399605385763,791.1064753902369,892.898777660583,915.091287679653,965.368688278105,1070.95467461962,1191.70955436733,1164.71725437091,1147.2423467852,1258.9246506685301,1222.19214220436,1331.20002144388,1407.40341322234
"Congo, Dem. Rep.",133.782716187405,132.90628297853502,136.693592968964,136.163648226506,100.693243188015,397.264871002388,150.421380493289,171.234012142147,169.908591287224,189.588713460121,213.310458975988,246.80281362514302,273.486479705116,310.731024398184,286.048180345085,311.247895988429,350.27065424972295,390.70660350469905,413.695798374815,437.81493117783896
"Congo, Rep.",777.57753737649,908.721632229993,808.28521243736,660.167327734451,776.36329451757,1035.5844624680499,877.6263939758251,927.2695885748719,1049.31759518488,1362.19883289141,1737.61154643105,2144.8349428807396,2259.26941316352,3094.1097195937896,2428.260232581,2953.1850078767498,3453.2212288564697,3191.1642988109397,3205.4577827894,3147.07152408764
Colombia,2470.6834249427698,2553.5495580915804,2759.95289042626,2509.13982520051,2164.43292920418,2472.19776979595,2395.8565512517102,2355.72574336793,2246.25768558771,2740.2498268567397,3386.0254435678003,3709.07691441063,4674.21171017719,5433.70641243197,5148.41134363939,6250.65449979147,7227.770829556441,7885.061292302141,8030.69086053799,7918.078900393521
Comoros,483.546292256521,467.556937408274,418.73478050984903,414.07602381670995,416.88837190203697,372.189002181387,391.95728098800794,428.789838993073,538.6976579662539,609.640698048682,614.8613272620449,640.742983808889,712.120009845376,786.179576877935,768.733745960804,759.263130863878,818.861305693477,778.105884365385,823.023002315021,841.205555826432
Cabo Verde,1251.80902654233,1256.4931597732302,1197.17587126798,1242.9874930334802,1379.07309314039,1229.04445630619,1258.5572223003699,1363.59269785045,1759.25613050028,1970.89137341237,2049.61597927754,2316.4794903215397,3145.6539406493202,3698.31341188568,3517.3855815750203,3393.92721243272,3766.1114732709398,3497.68969701076,3648.9363212954104,3661.16875840904
Costa Rica,3279.3274404525105,3230.2332570606895,3408.36510115578,3614.5664043308293,3688.3963974591497,3808.35689797565,3981.52605460779,4062.01096603526,4167.71511677326,4425.50641025181,4697.00892308058,5245.19224144189,6120.62902136791,6911.139256363821,6809.3992643948295,8199.42725744617,9186.57043344213,9985.31379681987,10547.2101640013,10544.7200314114
Cuba,2790.17694138328,2283.56462929785,2305.92783137315,2330.78977012172,2559.86642141518,2749.4814823743604,2841.09577641409,3003.2974087445696,3201.2235220182,3398.63780483031,3786.84301207383,4677.77109743252,5193.519734017321,5385.74072701207,5495.04923326891,5688.649045779711,6092.601538207471,6448.32755292842,6789.69998253026,7088.084473382851
Curacao,,,,,,,,,,,,,,,,,,,,
Cyprus,15098.0060165358,14969.4227910669,14303.538570531598,15247.293288500801,15457.644364086598,14672.882058493999,15062.9243346608,16372.291519199,20293.4078913924,23932.4912772329,25324.4866558737,27169.9925579717,31386.6326506534,35390.7048833763,32105.8159000782,30818.4639574235,32233.8394246573,28951.155559898598,27907.9673626742,27340.8838161118
Czech Republic,5765.04843935797,6473.4354520108,5980.25830430715,6447.4635390781605,6293.304387119929,5994.52827686543,6594.7174650937595,8011.89807378016,9741.05838376821,11667.632120120501,13317.729834201398,15159.1411456575,18333.945900264098,22649.379340081297,19698.4920909142,19763.963798473702,21717.478393542,19729.870511176297,19916.0193873722,19744.5586092159
Germany,31729.6997633451,30564.247805838702,27045.719127331802,27340.672884888398,26795.9911316814,23718.746699471,23687.3168928198,25205.164445175,30359.952152566602,34165.9340305131,34696.62091671,36447.8723183195,41814.8190965222,45699.1983232962,41732.707253158,41788.0447853084,46807.4163752215,44065.2489082767,46530.9114275776,47902.6528842516
Djibouti,752.8997582576179,733.813398852603,733.1436459755009,736.503330155069,754.349735309685,762.883824303666,779.766786570768,792.963851266666,822.097050066409,867.68359002025,910.364507373486,974.564237418055,1060.81494028965,1234.01335566559,1279.25194790974,1358.46050004911,1472.01420497368,1586.78013328429,1682.9486648607299,1812.4253858251898
Dominica,3139.2245300634304,3323.36947185287,3473.6486161100297,3676.5166902445503,3830.2300469334295,4819.90003896174,4925.62977850087,4837.6320193212705,4997.16266839222,5329.13589024503,5250.35256117448,5522.2856184802695,5952.0566685762,6464.21728227854,6888.8560227246,6938.95214646406,7016.4478222935995,6778.34404118843,7061.275580142329,7301.235864913449
Denmark,35351.3807065346,35650.724342009904,32835.9287666102,33368.1548509045,33440.8016200638,30743.5591735847,30751.649460384302,33228.692908710094,40458.7706402839,46511.604571034695,48799.8203703247,52026.9931124155,58487.0450116405,64322.0666441526,58163.29359430679,58041.153221452005,61753.792754931506,58507.5002096272,61191.1926260428,62425.5392007494
Dominican Republic,2072.6844395041103,2258.2582587105,2400.1876645922002,2551.9005571787898,2575.5638814459303,2802.41971450217,2862.1545065347805,3008.4647370780895,2372.62909113487,2421.09632794071,3681.0603014911208,3836.4708182392897,4647.31867151546,5011.05301748216,4952.688151379411,5451.0680613947,5759.0384543439,5968.82621798218,6026.98988861086,6268.63248273048
Algeria,1444.90793611613,1596.0068590015699,1611.9619475100599,1588.42133828195,1580.95636286884,1757.01790984926,1732.9585264273499,1774.2920388349103,2094.8933075405603,2600.00651529713,3102.0373628926,3467.54473886459,3939.5599200749202,4912.25193345543,3875.8220953724895,4473.48644053855,5447.40399136188,5583.616151757,5492.11580375804,5496.00020937427
Ecuador,2135.63411861615,2159.15062948696,2361.5995204116502,2300.40750530437,1584.4634434649697,1451.2907755099,1903.7418675983301,2183.96746464366,2440.46916385745,2708.55829298253,3021.9427673300297,3350.7841423190603,3590.7115134941996,4274.94082062073,4255.55556311861,4657.30173745799,5223.377574901429,5702.168287893771,6074.1819714721205,6432.29581291884
"Egypt, Arab Rep.",963.557312774295,1063.4334158583802,1211.29030763779,1286.79351390038,1351.6140100333,1461.01825941042,1402.75985433398,1238.92655752261,1147.78171316851,1071.3233388161,1196.73330850419,1409.1778752298198,1681.31448106002,2061.61277225263,2349.28686465682,2668.03598826159,2816.66694347778,3226.13137881998,3264.45006267526,3365.70742057477
Eritrea,182.679605068748,216.55417076700502,210.54025751611698,223.396896564971,200.871844205962,199.81319511343102,205.846035687116,192.50764323803003,221.52681268920102,272.832832575321,262.074529800649,281.37501734831903,299.11145182315397,306.665143919595,404.19630904547097,451.426693297243,544.462431141676,,,
Spain,15429.9394216199,16069.207085415801,14696.2161077085,15340.3321141928,15678.215234540701,14676.7060880231,15323.6113977547,17019.535413660502,21495.7074076474,24918.645841999398,26510.717453342597,28482.6094833461,32709.4010383771,35578.736189717005,32333.4661042498,30737.832270838502,31832.2380807085,28562.2932404629,29210.0934234591,29600.4722482852
Estonia,3044.3791087955397,3352.7302496865505,3619.9467037330396,4052.2926718693498,4148.06045833246,4070.0319035943203,4498.95870413333,5308.34696117632,7174.240792250341,8850.46784994613,10338.317262594599,12595.414840361002,16586.4079613909,18094.5473954875,14726.3139057181,14639.473302339,17453.7537611724,17421.887988526,19029.7792318907,19941.4526982953
Ethiopia,133.89860242180902,144.69293499473,141.053555455594,124.677575181672,119.299988763872,124.050950453133,120.353115249751,111.531169295354,119.05865878382099,135.97636190998801,161.876953908295,194.077993674435,243.62884548438302,325.794900659893,380.264841033255,341.85895616943,355.588991513187,469.792303889824,503.902606586893,573.565960346077
Finland,26273.4659031066,25777.6412996396,24676.4970769622,25989.407503518,26178.791784550802,24253.2504245786,24913.244516358398,26834.0262501804,32816.160880213996,37636.1117341753,38969.171631813,41120.6765061581,48288.549097818606,53401.314872519804,47107.155709070496,46205.166011185494,50787.564982853095,47415.5598711351,49638.07712981389,49914.61864215889
Fiji,2540.75151834037,2714.24311986153,2641.06808047268,2070.16843332117,2408.1654658158104,2076.01330767665,2038.8992411133302,2259.05579575103,2835.9809174781703,3332.91446001498,3658.6174768004603,3750.03499077416,4079.2288415608705,4178.32169073543,3369.85520485942,3651.9582906354,4351.91178054411,4543.8153581564,4758.89278216363,5042.37139569794
France,27037.9721319292,27015.2589591084,24359.4250618537,25101.368736943397,24799.296009604303,22465.6418414637,22527.317750950402,24275.2426027905,29691.1815836764,33874.7425478435,34879.7263291899,36544.5085344191,41600.5839748157,45413.065712185,41631.1314123702,40705.7662299421,43807.4759032413,40838.024436834,42571.1979897409,42843.0132164286
"Micronesia, Fed. Sts.",2065.0042768418302,2019.95255764154,1906.8097616721698,2029.3266565652802,2046.79151825468,2170.9606255236,2239.91695437156,2257.7736649748103,2293.5796135410396,2247.83767300023,2352.6394094050697,2393.93641180924,2435.1998477350603,2501.52768205835,2669.3750541068302,2838.4485470811305,2998.64219722448,3147.6795857645197,3044.07720935614,3057.0912306331898
Gabon,4564.26938249995,5107.3168808684295,4656.96790891356,3821.80855384837,3878.03185281526,4115.03678362345,3981.85878620242,4119.15459556026,4929.32263663698,5755.95950423203,6865.32349733016,7206.968408179409,8632.75695116356,10523.2702492172,8003.790743407841,9312.04946268888,11530.147201073101,10642.4322523013,10658.7727292505,10772.0617537637
United Kingdom,22755.5621228195,23947.958749578,26357.5271904696,27759.334211102596,28154.3712561647,27769.9312549996,27284.2240406095,29603.465763617,34007.8887574143,39824.7618053778,41524.0655354404,44016.7264104656,49949.154881153896,46523.2654539202,38010.1004506576,38708.6762921633,41243.123274868,41538.307261655296,42407.3710146402,46412.1172713997
Georgia,569.018138143296,670.461104809102,774.680203294323,805.272684520598,628.865651645466,691.997710105302,733.970414207347,779.384593479877,928.010822716837,1207.36722750294,1530.05752090499,1872.68041606715,2492.12877994527,3174.94900068643,2706.58851158173,2964.47704802208,3725.0632212159203,4142.8691753655,4274.37687295064,4429.650074514911
Ghana,385.725260199644,403.91975482862097,392.251816424239,416.326248548834,419.88555088473703,264.702576168061,275.47237205944,311.61682502776796,375.880704460924,426.159234240606,501.72407455065996,929.726628584054,1099.0223125795699,1234.0799001109401,1095.50323245528,1323.09914056856,1587.1908727476098,1641.82592182439,1827.1013677999301,1441.6364531116599
Guinea,469.761907276736,476.20036765418297,454.16184465811403,422.28201587408796,400.27151641225,340.41422898217996,316.38230769534,323.627842643559,371.32095930498497,387.36796161538496,303.760966051664,296.174576273352,407.206572153301,433.074755234154,430.199953543689,430.05647385910004,447.79098928550104,487.345714209237,521.538905868244,539.615774988756
"Gambia, The",737.5087333118469,774.052674308571,713.2061833697439,725.0082309088131,682.965714451699,637.1055214626,542.504283101316,442.186688046316,360.67732439632795,414.98105275821,433.291583107888,440.313938442306,519.95470925231,608.6464388318531,549.539506668519,562.568166142471,516.984254988416,504.98901381981597,484.11268770986703,440.370389176931
Guinea-Bissau,215.066361644641,224.041785557079,217.711112054272,163.800081081525,174.296766431254,281.403660289496,291.950531923183,303.01186187430903,339.860748738479,370.934077294665,401.147289045779,395.97799385472,455.43585777009497,553.4750996396309,517.166940415395,517.889175790384,660.5867204017981,580.6429368670961,584.28200324954,615.939682581074
Equatorial Guinea,316.402505859084,501.166418959303,921.852152557076,746.857169055519,1209.9376945195,1970.2512289388396,2661.4214791970603,3182.76787373008,4234.60208580725,7276.0756558754,13129.598177009499,15620.6404326044,19633.160145775902,28780.5764836217,21251.0626004464,22366.293900174904,28404.4275152161,28937.298840314703,27528.6579867104,26144.940500955097
Greece,12959.3243186619,13749.115152099599,13427.8324937945,13472.1376415276,13245.1894634121,12042.9537310995,12538.178827836102,14110.3133911078,18477.578411927,21955.1040911595,22551.735744098998,24801.1578065035,28827.326355522404,31997.2820108813,29710.970295028397,26919.3616367757,25914.681545894302,22242.681934771,21874.8195041667,21673.7810702225
Grenada,2755.99030748503,2923.24945287364,3015.48322116925,3364.34438426502,3742.3665717748,5117.53956278656,5109.95871520766,5292.23237929408,5773.2991511991395,5836.12021189585,6754.38117450337,6764.722866951241,7322.52617141648,7946.63850064393,7394.946318348491,7365.6666592364,7410.761079914979,7583.5464764320595,7956.141841828609,8570.66339581455
Guatemala,1414.98373578168,1477.04576492707,1636.35449603045,1741.56289128462,1605.64550315047,1650.2256499355701,1561.5973675227697,1692.98309614025,1743.17839368542,1860.9900050160002,2064.04752441774,2240.99701902988,2472.38869914794,2774.36918769393,2617.12898025994,2805.9739374908504,3166.5770579767104,3278.6263457313203,3432.0174578805895,3666.57983772965
Guyana,855.416351998422,966.0541821470509,1020.8270440231199,973.1657568390849,938.6183640371511,960.1867601264211,936.916223868158,972.216499604208,999.181647229363,1058.9585152401198,1110.95771735024,1961.0556232239398,2334.0210421643105,2569.98850579426,2698.05899106455,2998.94127424089,3408.7319033961403,3759.3835470970203,3928.8789497662897,4028.1639914828997
"Hong Kong SAR, China",23497.4923138193,24818.154552351698,27330.033350280697,25808.970952452997,25091.6665997966,25756.6637783278,25230.2163329516,24665.8899982779,23977.0194516698,24928.100372255096,26649.750801707003,28224.215060938903,30594.017841023102,31515.662771301802,30697.340383517003,32549.998231121,35142.4879344543,36707.7742282554,38352.5349238738,40215.4896458262
Honduras,699.509577373229,704.6861480421491,796.3177796294251,869.1109452671029,878.651350046785,1137.82451840664,1187.49278539279,1196.34938627111,1228.48011198607,1298.93576219348,1405.78092700818,1547.2639480212,1720.7662630096202,1899.5501337938397,1962.0676054343103,2096.20294862728,2307.72100160966,2378.51956877565,2340.68486562128,2434.280046303
Croatia,4794.93721251327,5268.80567364512,5210.4302391096,5650.33201648619,5135.4733413906,4919.62806870834,5245.42141944138,6053.7160373911,7805.881418331079,9365.74246801187,10224.2405855179,11363.418445605601,13546.6987224454,15893.860562279198,14157.144161951,13509.1858157682,14542.1775991872,13235.9775701749,13574.9780420161,13480.6507536281
Haiti,359.767656871175,365.011615442465,411.60849181335,450.91856128046203,494.232538171305,462.48054424076895,413.738459152843,393.01603583323896,329.781984395524,387.942802371044,465.309936421536,505.469438809392,615.815373042012,674.749539514023,668.291290473392,662.279381247833,740.947363259866,766.872173943137,810.307325854316,831.59052167163
Hungary,4481.41406302169,4513.34451902763,4584.64659186848,4739.81732899781,4793.609917406429,4623.40671159943,5270.80536369316,6650.644003462471,8396.25302294119,10259.526064772099,11161.724408458502,11398.7658351748,13842.6054926173,15669.2592867275,12967.165427875801,13025.794797813402,14048.879582541298,12834.3234884048,13613.6014689502,14117.976676209299
Indonesia,1026.27051348534,1137.26568808747,1063.56866586281,463.88300135791604,671.005627796712,780.092078086415,748.1847467978239,900.1308045480431,1065.6565688228,1150.3492582179301,1263.4814411969,1590.17790018672,1860.62262569343,2167.85765154736,2262.72079994635,3125.2199450582502,3647.6266356733795,3700.5235249546704,3631.67269360346,3499.58873476515
India,381.527462218128,408.241774685944,424.086473791529,421.82159006749197,451.089144230562,452.41358466967597,460.826199948675,480.621442166669,557.897365886494,640.6005221609449,729.000727040133,816.7337761991789,1018.12883785964,991.515375831126,1090.36060384805,1345.7213825728,1461.3774794379,1446.76710859596,1451.53446604755,1569.94182812415
Ireland,19177.4141642985,20856.2965526378,22540.263139755498,24271.208981335498,26308.411291661,26241.9184947821,28223.536811604903,32539.0193725254,41107.1564481921,47631.0646198435,50886.8272927009,54326.098010495196,61388.173827049504,61235.4006302281,51983.788181996795,48541.477644236904,52564.2554838933,49231.36161998849,52034.76822398481,55503.3272623334
"Iran, Islamic Rep.",1598.49821765974,1963.96259193362,1824.86474358099,1733.4758659232998,1757.45313199008,1664.2612698256198,1899.0204247277698,1900.0477306104601,2240.80712144571,2649.91358569659,3135.18740764257,3646.8444072572206,4705.3882202843,5476.15842190967,5437.81879020416,6299.91873790671,7874.48479201376,7710.513313884509,6631.29827041489,5442.87477076039
Iraq,,,,,,,,,,1391.60958240822,1848.96820105496,2350.19423605879,3125.5803023921803,4512.98514433811,3725.6754409244395,4487.36628937513,5828.7647485099,6614.584821157261,6879.697790132111,6484.5293366572
Iceland,26851.0172202635,27897.001724662998,28016.752404591498,30901.0492942581,32198.908579067902,31813.3734408597,28585.925400488,31996.2017229196,39044.0909865388,46917.2721613382,56249.750549215896,56103.541154558094,68348.3181700745,55575.291960798095,40461.8925056659,41676.4490936016,46000.0359445763,44333.8501759313,47810.233042455,52475.1277951085
