country_name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"Gambia, The",45430000.0,36060000.0,38900000.0,39450000.0,34350000.0,49640000.0,52730000.0,64470000.0,63290000.0,61340000.0,60760000.0,75200000.0,97200000.0,94550000.0,125170000.0,121100000.0,135720000.0,138980000.0,115680000.0,101530000.0
Guinea-Bissau,117600000.0,180770000.0,124530000.0,96010000.0,52600000.0,81070000.0,60690000.0,59880000.0,145370000.0,77850000.0,66760000.0,88200000.0,123430000.0,135200000.0,148360000.0,128130000.0,121010000.0,79660000.0,105630000.0,110260000.0
Equatorial Guinea,33400000.0,30820000.0,23890000.0,22160000.0,20240000.0,21270000.0,13240000.0,20150000.0,20930000.0,29150000.0,38130000.0,26210000.0,31360000.0,32080000.0,31780000.0,85070000.0,24550000.0,14450000.0,4630000.0,520000.0
Greece,,,,,,,,,,,,,,,,,,,,
Grenada,10820000.0,11850000.0,8880000.0,6260000.0,10400000.0,16870000.0,11290000.0,10220000.0,10780000.0,15600000.0,52600000.0,26810000.0,23050000.0,33100000.0,45830000.0,33840000.0,12030000.0,7660000.0,12530000.0,39710000.0
Guatemala,208410000.0,193140000.0,265390000.0,234380000.0,294120000.0,264350000.0,226320000.0,248940000.0,246970000.0,216770000.0,254220000.0,485310000.0,450740000.0,535190000.0,376910000.0,389230000.0,378410000.0,304890000.0,496600000.0,279840000.0
Guyana,86290000.0,142400000.0,264630000.0,92980000.0,87260000.0,115930000.0,112140000.0,71830000.0,96060000.0,145140000.0,149800000.0,174390000.0,124120000.0,162990000.0,174200000.0,167430000.0,158540000.0,114920000.0,101240000.0,160610000.0
"Hong Kong SAR, China",17730000.0,13200000.0,8440000.0,6820000.0,3750000.0,4330000.0,3570000.0,3960000.0,5020000.0,6950000.0,,,,,,,,,,
Honduras,402380000.0,356030000.0,296480000.0,318270000.0,817180000.0,449770000.0,658400000.0,422550000.0,389280000.0,655730000.0,691860000.0,594290000.0,466350000.0,566340000.0,452630000.0,634170000.0,617870000.0,566190000.0,625870000.0,606290000.0
Croatia,53280000.0,133310000.0,40360000.0,39380000.0,48470000.0,65510000.0,112130000.0,130600000.0,120400000.0,119660000.0,123460000.0,196510000.0,162910000.0,241060000.0,168830000.0,131550000.0,280000.0,,,
Haiti,722220000.0,367310000.0,324970000.0,407170000.0,263000000.0,208010000.0,170330000.0,155770000.0,212520000.0,298800000.0,425810000.0,581480000.0,701650000.0,912120000.0,1122020000.0,3037580000.0,1691760000.0,1273350000.0,1152130000.0,1082360000.0
Hungary,-245240000.0,202760000.0,176160000.0,238750000.0,248780000.0,252170000.0,417490000.0,160330000.0,247990000.0,302010000.0,,,,,,,,,,
